person_age,person_income,person_emp_length,person_home_ownership,loan_intent,loan_amnt,loan_int_rate,credit_score,loan_status
40,92227,3,rent,business,39626,24.04,802,0
22,138680,2,mortgage,medical,24707,18.97,813,0
59,81957,14,mortgage,personal,20213,17.35,447,0
26,85431,7,rent,personal,11401,16.5,382,0
37,37297,2,rent,personal,22196,8.59,341,1
45,91894,6,rent,debt_consolidation,26976,13.65,455,0
48,136869,17,own,personal,9758,11.85,752,0
22,83772,10,rent,debt_consolidation,2473,24.06,583,1
55,39581,10,mortgage,medical,14281,9.85,487,0
57,75192,16,mortgage,education,33548,14.43,773,0
25,21462,5,own,debt_consolidation,19371,23.76,806,1
21,148848,7,mortgage,home_improvement,29363,20.78,432,0
60,84173,0,rent,personal,13057,24.29,570,0
32,35511,9,own,education,20644,17.17,372,0
56,96106,18,own,debt_consolidation,29123,11.68,735,0
43,68665,2,mortgage,business,24874,21.53,592,0
51,64414,3,rent,business,24123,10.83,736,0
31,101010,10,rent,home_improvement,15281,8.3,359,0
30,92573,14,rent,education,4251,19.13,626,0
23,113665,0,own,medical,23289,17.78,481,0
34,127803,8,mortgage,debt_consolidation,6054,22.58,733,0
36,139682,10,mortgage,business,35484,24.24,818,0
30,33386,18,mortgage,business,2310,22.14,382,1
49,144069,12,rent,debt_consolidation,30146,6.2,327,1
30,74460,15,own,business,30312,18.29,565,0
32,26221,3,own,medical,31981,20.69,582,1
50,43474,0,mortgage,business,5257,24.64,696,0
61,126073,19,mortgage,debt_consolidation,16846,12.49,682,0
21,135375,12,own,personal,23483,8.4,618,1
25,132660,0,mortgage,business,27558,22.06,492,0
40,41045,4,own,debt_consolidation,14012,11.35,526,0
28,111319,4,own,personal,34236,16.96,750,0
63,136582,13,mortgage,business,39673,12.8,481,1
32,125693,13,own,business,29931,13.05,626,1
21,24922,7,own,debt_consolidation,33076,19.65,502,1
40,131943,3,mortgage,home_improvement,15801,12.23,701,0
48,42706,6,mortgage,home_improvement,10628,18.86,771,0
63,62771,19,mortgage,education,9728,5.29,478,0
57,72335,18,own,home_improvement,18335,11.49,317,0
57,118015,14,mortgage,medical,29570,11.38,762,0
32,72949,3,mortgage,education,23459,19.98,845,0
57,90714,18,own,home_improvement,8077,11.29,702,0
64,115558,8,own,personal,2971,17.67,692,0
48,35240,12,mortgage,debt_consolidation,34959,18.77,599,1
35,111756,13,mortgage,home_improvement,4046,18.17,650,0
26,122272,13,own,personal,13703,17.07,486,0
64,22716,9,own,education,9043,13.27,646,1
40,36574,15,rent,debt_consolidation,38676,12.47,708,0
34,131815,4,own,home_improvement,3804,16.29,370,0
22,103255,5,own,education,11176,6.27,626,0
29,93717,1,rent,home_improvement,4936,22.52,511,0
57,131299,12,mortgage,education,32174,21.51,608,0
40,64066,12,rent,home_improvement,18096,11.93,407,0
46,135066,18,own,personal,24232,16.34,476,0
49,81826,17,rent,medical,26909,23.64,726,0
21,40213,18,rent,personal,9366,10.43,830,0
55,91916,0,rent,debt_consolidation,20589,19.85,717,1
26,86151,7,rent,home_improvement,7506,6.65,547,0
57,148518,15,rent,medical,29842,15.47,508,0
25,137018,1,rent,medical,18458,22.68,515,1
53,149024,7,mortgage,debt_consolidation,22831,16.03,737,0
34,70906,5,rent,debt_consolidation,9783,17.33,610,0
32,20463,15,rent,medical,12170,23.15,682,0
62,51973,10,rent,debt_consolidation,15609,19.31,570,0
40,94694,16,rent,debt_consolidation,24035,18.92,420,1
44,40651,18,own,home_improvement,17208,16.73,706,0
63,88694,10,rent,personal,36178,17.66,544,0
54,40008,7,rent,business,14636,21.07,365,1
45,131738,3,rent,education,10039,24.58,527,0
49,90474,10,mortgage,medical,15990,20.91,436,0
59,58185,7,rent,education,7441,19.15,493,0
51,107924,8,own,medical,9685,7.71,788,0
63,94417,1,mortgage,medical,14778,21.34,653,0
43,145502,15,own,personal,27862,19.72,456,0
64,91139,5,mortgage,medical,28273,20.41,775,0
58,54980,18,mortgage,medical,29413,9.62,315,0
40,42504,7,rent,personal,4956,23.07,377,0
43,74970,13,rent,debt_consolidation,7553,6.95,351,0
36,36766,15,mortgage,business,24253,10.07,813,0
62,136944,11,rent,education,24915,18.26,803,0
28,113922,4,rent,medical,3365,18.47,360,0
41,31695,18,mortgage,personal,7668,11.27,431,1
21,37796,17,mortgage,medical,6000,19.03,681,1
28,62543,8,own,personal,4675,12.76,842,0
49,34559,1,mortgage,education,13907,5.0,709,0
52,124450,19,own,home_improvement,18336,8.25,454,0
58,53139,11,own,debt_consolidation,20684,22.65,350,0
25,140494,1,rent,home_improvement,29311,9.45,394,0
42,123869,9,rent,personal,16136,7.26,822,0
54,28802,0,mortgage,medical,13219,18.64,823,1
21,93843,3,mortgage,debt_consolidation,4247,13.81,654,0
46,60205,11,own,education,5415,20.93,344,0
63,118750,8,own,business,7472,22.23,504,0
30,54159,3,rent,debt_consolidation,23380,21.92,730,0
50,31516,8,mortgage,medical,38616,11.26,555,0
38,70492,5,mortgage,home_improvement,28280,15.11,547,0
37,49086,0,mortgage,personal,22859,18.0,832,1
46,133758,9,mortgage,home_improvement,34805,11.44,340,1
28,50480,13,rent,debt_consolidation,9262,5.82,758,0
60,72091,17,rent,business,12066,14.91,576,0
32,148023,5,own,medical,16554,5.26,494,1
47,130195,17,rent,personal,8008,24.01,370,0
28,67766,19,own,medical,23315,20.93,569,0
45,58737,15,rent,medical,16263,8.84,634,0
24,29265,14,rent,business,17238,10.75,607,0
53,134165,15,mortgage,debt_consolidation,39410,24.66,726,0
21,139501,7,own,home_improvement,17489,12.47,498,0
39,138257,12,own,medical,18153,20.67,375,0
51,90990,10,own,medical,25283,13.94,824,0
36,121454,6,rent,medical,12687,22.28,529,0
34,111717,16,mortgage,personal,23998,19.08,384,0
25,35386,17,rent,medical,29887,5.46,461,0
61,124718,18,mortgage,medical,5355,10.89,696,0
46,57425,12,rent,debt_consolidation,34701,16.16,670,0
48,141635,14,own,medical,6906,23.52,514,1
22,63254,0,rent,business,13572,7.04,300,1
26,109863,15,own,business,13279,17.02,676,0
29,138350,4,mortgage,medical,11611,11.04,711,0
53,73634,2,own,business,9261,22.79,499,1
61,106717,9,own,debt_consolidation,5474,20.3,482,0
45,67662,18,own,personal,26878,12.39,709,1
33,106988,4,own,business,29390,8.34,697,0
29,123784,6,mortgage,business,27925,5.23,515,0
33,126337,13,rent,home_improvement,17638,17.42,648,0
51,119287,2,rent,debt_consolidation,24471,13.12,340,0
61,107527,12,rent,business,5787,11.3,302,0
31,126847,12,rent,personal,8862,24.71,393,0
24,95452,9,own,home_improvement,11663,14.32,358,0
54,30143,1,mortgage,medical,17120,20.0,706,1
58,111391,5,mortgage,debt_consolidation,23740,8.55,317,0
24,35581,7,rent,business,37510,5.27,793,0
58,87443,3,rent,medical,3035,13.35,807,0
39,49424,11,mortgage,debt_consolidation,35735,18.31,631,0
26,108844,14,mortgage,home_improvement,2852,15.13,468,0
54,61984,7,own,business,9303,22.81,505,0
38,61505,6,mortgage,personal,1164,13.68,820,0
33,132061,13,mortgage,debt_consolidation,35905,11.22,804,0
61,122478,18,own,personal,11215,23.32,645,0
43,82699,13,own,medical,31694,13.14,603,1
39,46957,12,own,medical,32253,10.39,414,0
31,45464,0,mortgage,home_improvement,25230,6.95,386,0
21,134012,18,mortgage,home_improvement,17925,20.87,394,0
44,43649,0,mortgage,education,7033,21.5,727,0
27,62065,3,own,education,3665,5.67,749,0
45,112661,9,mortgage,home_improvement,28025,12.17,840,1
41,54758,2,mortgage,business,24533,20.0,301,0
35,25596,19,own,medical,13125,23.93,377,0
21,36374,8,rent,personal,21998,12.56,623,0
32,138686,2,rent,home_improvement,39957,22.44,397,0
27,23775,5,mortgage,business,24057,12.87,409,0
35,47388,5,own,personal,14708,8.59,756,0
41,143800,11,own,education,19072,5.07,787,0
39,41029,0,mortgage,personal,6095,11.6,670,0
49,103981,15,mortgage,home_improvement,32495,12.57,636,0
45,73639,4,rent,medical,2637,23.9,321,0
53,134010,8,own,home_improvement,15670,9.12,604,0
52,34645,9,mortgage,debt_consolidation,39734,12.64,571,0
55,51105,12,own,business,38438,5.5,789,0
64,33668,14,mortgage,business,29658,20.27,745,0
58,147949,11,rent,business,6203,23.3,577,0
46,35960,4,mortgage,debt_consolidation,22518,9.76,676,0
31,146519,4,rent,debt_consolidation,9669,13.58,531,1
55,31357,17,rent,medical,3366,7.44,725,0
28,84604,11,mortgage,business,19910,14.14,354,0
34,122739,2,mortgage,home_improvement,32087,7.67,740,0
30,71796,6,rent,debt_consolidation,1366,15.47,333,0
22,35804,16,own,home_improvement,10907,19.69,628,0
29,147732,18,own,education,31289,16.07,753,0
23,135733,17,rent,business,33780,9.9,687,1
41,34626,0,rent,debt_consolidation,20623,12.08,729,0
46,48132,4,mortgage,debt_consolidation,36085,17.77,775,0
28,27951,1,mortgage,medical,21426,16.8,424,0
22,26449,0,rent,home_improvement,8485,7.74,822,1
26,39065,6,rent,medical,34024,21.9,781,0
48,121503,10,own,medical,26469,14.5,616,1
49,125072,10,own,home_improvement,16903,8.25,421,0
46,29130,17,own,education,4212,7.46,846,1
45,109360,16,rent,home_improvement,39943,24.31,612,0
32,82287,1,rent,education,28799,10.63,786,1
25,126937,6,own,medical,17087,23.17,311,0
54,71702,6,own,education,8446,13.21,424,0
57,56993,9,mortgage,business,30281,12.72,376,0
35,51875,2,mortgage,education,15877,19.02,535,0
64,135284,11,rent,education,25723,5.2,553,1
56,26054,2,mortgage,debt_consolidation,13943,11.76,705,0
35,119809,10,rent,debt_consolidation,11306,11.05,542,1
63,127357,11,rent,medical,37784,22.36,760,1
43,68517,3,rent,home_improvement,21455,15.58,576,0
26,96368,15,own,education,25491,12.29,768,0
64,49670,19,mortgage,business,6912,10.32,519,1
63,69112,17,mortgage,debt_consolidation,30974,16.81,524,0
41,108388,3,mortgage,home_improvement,28371,8.03,400,0
43,109156,5,mortgage,business,34210,9.92,806,0
63,48307,14,own,education,36712,10.87,630,0
36,133087,0,mortgage,home_improvement,4936,17.16,536,1
35,87087,2,mortgage,business,34166,12.47,638,0
45,67922,4,own,personal,26727,15.12,805,1
56,83080,16,mortgage,business,29368,18.01,464,1
31,113348,13,mortgage,business,3995,24.13,517,0
35,99335,8,own,education,35984,20.3,675,0
24,46312,2,own,home_improvement,27563,13.11,311,0
41,125156,12,own,education,23150,19.97,731,0
33,86985,2,own,education,23061,23.99,382,0
42,140641,10,rent,personal,30178,14.99,730,0
39,77608,1,own,business,36336,13.21,777,0
54,109962,14,mortgage,home_improvement,1160,6.56,668,0
34,120963,12,mortgage,medical,16648,22.85,440,0
24,60277,18,mortgage,debt_consolidation,37672,9.93,755,0
47,51551,15,mortgage,education,4573,6.28,801,0
49,109813,17,rent,education,35593,15.74,702,0
48,76597,6,rent,education,14786,21.92,587,0
55,121025,12,rent,education,29500,13.13,654,1
28,144342,3,mortgage,debt_consolidation,10815,20.66,642,0
36,65212,8,mortgage,medical,22966,21.73,448,1
62,29637,9,own,personal,14794,14.09,509,0
56,63258,8,own,medical,32423,16.82,411,0
50,55693,6,mortgage,debt_consolidation,34944,15.68,835,0
38,29824,14,own,home_improvement,22302,23.78,348,1
22,149553,7,own,personal,22264,19.51,630,0
33,46950,18,mortgage,personal,20604,23.51,664,0
24,43488,10,rent,home_improvement,28835,9.4,310,0
46,147870,4,mortgage,business,8820,11.2,487,0
45,124544,1,mortgage,education,2499,6.42,808,0
50,135200,9,own,debt_consolidation,24814,15.0,744,0
31,20215,15,own,home_improvement,25089,22.48,389,0
27,125603,12,mortgage,medical,8626,11.54,747,0
51,31523,7,rent,medical,33746,7.57,331,0
64,95900,8,mortgage,business,17137,6.37,626,0
30,88689,10,rent,home_improvement,22260,13.95,373,0
59,43834,10,rent,debt_consolidation,37476,8.28,550,1
33,54474,15,mortgage,business,27283,11.92,749,1
51,63066,9,mortgage,business,2769,21.4,654,0
27,119871,11,mortgage,business,16634,12.68,832,0
62,30400,5,rent,personal,11965,17.2,595,1
62,145211,11,own,personal,28566,15.04,597,1
56,30345,9,rent,education,34143,19.37,627,1
40,53896,17,rent,debt_consolidation,20420,8.12,601,0
24,105430,17,rent,medical,26236,23.41,811,0
27,48899,3,own,medical,7218,17.87,637,0
21,126171,8,rent,education,9495,10.42,673,0
64,48229,6,rent,medical,34853,7.47,393,1
62,137053,17,rent,business,14073,7.99,431,0
33,25583,7,own,education,12371,20.65,352,0
42,24897,10,rent,education,18594,16.76,795,0
41,140406,6,own,home_improvement,12226,12.62,528,0
42,91537,8,own,personal,11046,11.66,511,0
48,129417,7,mortgage,debt_consolidation,38117,22.12,803,0
29,24567,2,mortgage,debt_consolidation,5965,22.5,794,0
46,94807,16,mortgage,personal,14336,16.63,532,1
29,149648,1,own,business,20843,15.49,370,1
35,132652,14,mortgage,debt_consolidation,18373,21.33,488,0
30,97239,13,mortgage,medical,7654,19.99,307,1
44,33329,17,mortgage,medical,32280,13.01,631,1
62,121045,15,own,debt_consolidation,23407,6.65,315,0
28,137708,19,rent,home_improvement,3358,20.37,392,0
44,91792,3,mortgage,debt_consolidation,27583,8.37,561,0
36,20228,19,mortgage,education,29706,5.33,848,0
46,110282,5,mortgage,business,7360,21.87,460,0
47,102214,5,mortgage,education,4743,16.57,650,0
57,57052,10,own,personal,8159,22.83,473,0
24,77769,16,rent,business,33151,14.69,616,0
44,66032,2,rent,business,1518,23.53,317,0
39,131694,12,mortgage,medical,17652,12.08,785,0
56,108721,2,rent,business,13925,19.49,666,0
59,53686,15,mortgage,home_improvement,6475,11.02,650,1
30,96981,14,mortgage,debt_consolidation,37953,5.02,827,0
45,118802,10,rent,education,38929,12.59,734,0
38,83261,17,rent,medical,10886,19.76,569,0
39,22809,14,own,medical,12465,8.0,367,0
56,123265,4,mortgage,home_improvement,12221,15.1,329,0
30,61785,15,rent,home_improvement,25395,9.25,615,1
53,56547,15,own,home_improvement,3335,6.49,463,0
25,62818,16,rent,home_improvement,37442,17.35,619,0
55,120422,8,rent,education,5576,24.04,313,1
64,91927,2,mortgage,home_improvement,1500,11.21,578,1
54,85681,19,own,medical,27675,16.61,731,0
53,99465,12,mortgage,medical,9083,24.07,562,0
41,109862,2,rent,business,16720,18.01,821,0
37,115527,6,own,debt_consolidation,6543,18.46,471,1
42,133221,5,mortgage,medical,4276,8.58,657,0
57,57333,8,own,medical,31635,14.85,312,1
35,146457,11,rent,education,25180,12.34,531,0
55,36576,14,own,business,7613,14.42,775,0
48,139875,19,rent,medical,2327,21.02,770,0
27,59405,2,mortgage,personal,11666,14.21,459,0
52,114000,9,rent,medical,27255,6.26,560,0
31,93779,0,rent,debt_consolidation,21130,23.11,658,0
30,51601,18,own,debt_consolidation,23068,15.9,554,0
29,87946,18,own,business,19946,23.49,814,0
34,87356,12,mortgage,business,21547,16.45,579,0
33,72116,11,own,home_improvement,20701,6.39,416,0
45,120825,0,mortgage,education,6769,16.06,461,0
22,144749,18,rent,debt_consolidation,25883,16.51,597,1
55,137256,15,rent,personal,14663,9.29,596,0
27,124186,14,own,personal,39686,14.42,657,0
41,82894,15,rent,home_improvement,38323,14.19,817,1
38,54635,10,rent,education,36162,17.46,677,0
23,27465,5,mortgage,education,23852,10.19,725,0
62,76754,10,own,business,21388,16.63,836,0
59,117975,2,mortgage,medical,34434,9.82,468,1
61,112850,14,rent,personal,23102,13.93,814,0
31,129765,0,rent,personal,22536,7.45,663,0
59,105119,6,rent,personal,13355,5.75,729,0
44,112691,0,own,personal,3234,11.41,382,0
39,58871,16,rent,debt_consolidation,32147,10.49,629,0
24,82874,8,rent,education,24659,13.14,432,0
46,97733,12,mortgage,medical,17560,24.24,756,0
58,49511,10,own,debt_consolidation,24088,15.44,652,0
62,100960,19,rent,education,3928,16.06,643,0
52,68821,5,mortgage,home_improvement,29184,23.83,393,1
59,85776,0,rent,personal,21099,23.42,681,1
56,138128,6,mortgage,medical,5274,22.68,594,1
60,90167,11,rent,education,25970,6.96,497,1
57,95135,19,own,home_improvement,26744,17.69,378,0
53,64462,18,own,personal,38739,21.16,513,0
56,81382,16,mortgage,home_improvement,9389,21.71,458,0
23,110194,3,rent,home_improvement,18352,16.56,500,0
29,123381,2,own,debt_consolidation,22148,5.35,321,0
28,52574,0,rent,home_improvement,32828,24.47,638,1
53,122072,17,own,debt_consolidation,3504,14.44,541,0
26,61910,14,mortgage,business,39774,12.87,537,1
61,93531,7,own,debt_consolidation,29743,12.9,448,0
59,45186,0,rent,home_improvement,29894,13.48,306,1
24,114781,19,rent,education,31995,9.84,532,0
33,42813,13,rent,home_improvement,18748,11.55,376,0
22,98812,3,mortgage,home_improvement,24100,24.71,788,0
25,105525,4,mortgage,education,34691,12.36,386,0
64,98282,12,rent,personal,23981,15.53,521,0
47,129779,14,rent,medical,33708,21.97,712,0
52,38557,5,own,business,11246,15.55,501,1
41,48060,0,own,personal,33486,11.49,575,0
28,78866,18,own,home_improvement,31340,15.48,520,1
58,92104,12,rent,personal,20338,7.28,456,0
28,120905,5,own,medical,4086,7.6,480,1
23,104577,14,rent,personal,26535,18.88,428,1
64,26080,15,mortgage,medical,15860,23.35,542,1
23,33854,15,own,personal,18013,19.51,471,0
42,142013,9,rent,debt_consolidation,8407,6.49,802,0
26,87695,8,rent,home_improvement,34542,13.06,779,0
22,47025,8,mortgage,medical,25935,5.05,569,1
43,72982,16,mortgage,business,35111,15.22,720,1
64,61081,16,mortgage,home_improvement,11161,8.86,462,0
22,24368,16,mortgage,debt_consolidation,24581,22.36,323,1
58,119621,11,own,personal,33277,7.09,796,0
37,139181,12,mortgage,home_improvement,22400,5.03,492,0
55,47094,11,rent,personal,12419,14.02,689,0
54,66040,13,rent,personal,20283,8.11,796,0
43,86766,9,rent,home_improvement,1934,19.76,428,1
50,103053,18,rent,medical,35754,23.4,842,0
28,43991,1,rent,medical,22380,5.84,335,0
42,21301,3,mortgage,home_improvement,15016,12.91,756,0
64,48610,18,rent,medical,39233,24.94,660,0
56,101463,6,mortgage,education,23695,19.65,514,0
25,54678,14,mortgage,personal,25952,24.06,586,0
33,44466,14,mortgage,home_improvement,16721,8.28,668,0
49,100440,5,mortgage,business,2505,9.43,768,0
51,60875,2,own,debt_consolidation,6363,8.1,485,0
36,46081,5,own,home_improvement,2010,11.05,773,0
62,44354,15,own,home_improvement,20861,19.49,360,0
50,113297,1,own,personal,25125,8.3,561,1
36,38300,6,own,debt_consolidation,10369,15.48,410,0
32,84384,10,rent,personal,4857,10.38,440,0
37,115027,6,own,business,27671,21.58,834,0
36,141684,3,rent,medical,10864,5.13,378,0
32,80892,19,rent,home_improvement,33490,9.46,793,0
28,55525,6,mortgage,personal,11120,17.1,330,0
40,46532,3,mortgage,business,21223,6.93,815,0
23,26464,11,mortgage,business,33150,14.33,808,0
36,36562,4,own,education,3553,13.72,365,0
50,127392,18,rent,home_improvement,16489,22.05,809,1
43,75514,4,own,business,5389,17.51,670,0
48,133428,18,mortgage,medical,22950,17.79,586,1
60,132564,2,mortgage,personal,12089,24.04,475,0
25,128047,10,rent,personal,4051,24.65,422,0
40,94219,6,rent,education,39090,18.07,530,0
60,52634,16,mortgage,medical,29805,15.44,303,0
64,20060,8,own,business,30442,17.16,711,0
21,29269,8,own,education,3555,12.65,549,0
50,83143,9,rent,business,13767,24.75,786,0
41,43065,12,mortgage,business,1458,19.1,644,0
40,22895,14,own,home_improvement,17066,10.82,632,0
26,100859,4,rent,debt_consolidation,5721,6.16,752,0
42,32352,2,rent,business,13446,5.89,457,1
38,130179,7,rent,personal,7304,9.1,569,1
28,69737,19,own,business,35688,9.66,717,0
59,124127,9,rent,education,14227,13.3,739,0
52,116426,12,own,business,7298,9.3,328,0
53,52016,2,rent,personal,38914,17.62,634,0
36,81304,7,own,personal,11306,9.23,537,1
32,31962,8,mortgage,education,3589,8.76,452,0
58,53302,11,own,personal,38078,14.42,414,0
54,105382,10,mortgage,medical,36009,22.77,698,0
34,24011,1,rent,medical,14601,14.37,331,0
56,149716,17,own,debt_consolidation,8711,13.28,831,0
53,39782,8,rent,medical,22364,16.56,352,1
43,87691,1,mortgage,education,34706,10.14,494,1
22,140654,1,rent,business,30610,12.07,604,0
61,142017,2,rent,medical,38069,9.28,644,0
41,59725,15,rent,debt_consolidation,4970,16.44,381,0
